City,Rating,Raw_Review
Ujjain,4,this place is not much famous in tourist but local people have beliefe that starting education from here is good thing because lord krishna was using this place during their gurukul time.
Ujjain,4,"Ankapata is another destination near sandipani aashram ,this palce is also known for Dhashara festival"
Ujjain,2,Lord Krishna used this tank during his time in Gurukul. It is a land lost in time and the administration has turned a blind eye towards it.
Ujjain,3,"This is a part of Sandipani Ashram.Now it appears to be a dry tank, but it is believed that Lord Krishna used to wash his slate at this place, while studying in this gurukul.
So local  people believe that it  is auspicious to start their..."
Ujjain,3,"This place is known as the primary learning days place of Lord Krishna. At this place Lord Krishna took his early education. there is a water pond here, where Lord Krishna used to wash his writing board, and then there is a park inside and..."
Uttarkashi,5,"Did this trek in Oct. first week 2015.
It is a beautiful and picturesque trek...you can spend hours looking at the peaks and clicking photos. You can combine this trek with Surya Top and Gidara Bugyal and get down at Gangnani.
The walks to Surya..."
Uttarkashi,5,"Dayara is olmost 6 km, but from raithal it is 12km so as per adventure part we take long route from raithal we stay sum were near by raithal village .villagers were so kind they help us in every possible ways special thanks to """"Bam..."
Uttarkashi,4,"Amazing of an experience. Easy but tiring trek of 6 KMS to reach the heaven. And once you are there, you won't come back unless yoh are able to kill your heart."
Uttarkashi,5,Amazing place gangotri road only 6km trek best in winters if snow lovers .really a must go place in a lifetime
Uttarkashi,5,The Dayara Pass is one of the most elegant place on the world famous Himalayas. I visited in summers and there was no snow available that time but it was covered with a lot of beautiful and colourful flowers. We had started trek from Uttarkashi...
Vadodara,2,"Very misleading and disorganized. The website advertises lots of various rides where infact the park is still under construction with half of the rides not in operation. We called prior to going and were told the park closes at 9pm. Upon arrival, we were told..."
Vadodara,5,"Full of entertainment for young and old. Various rides. Simple and adventure games. Food court. Laser show, boating etc. everyone can enjoy and pass a ful day."
Vadodara,3,"I can visit with my Family , very poor management and staff behavior and also food Rate and quality not so good. 
In future Never ever visited and not recommended to other."
Vadodara,5,"It very very wornderful place to visit in gujarat. First and best theme park in gujarat. Very good safety in rides and zip line is marvelous beautiful location and best picnic spot in Gujarat. Had so much of fun, Very big theme park, so much..."
Vadodara,5,"Aatapi Wonderland is best fun park in city
enjoy lot with family
This is full day activity and lot of rides and shows."
Varanasi,4,"This one place is, where one can be any time of day and one would find internal peace and spirituality. You must visit there if you are passing by Varanasi, even for few hours."
Varanasi,3,"Sit have a chai and observe the world  passing by, Go around sunset for  all the  morning rituals and antics"
Varanasi,5,"Ahilyabai Ghat was the master-plan of Rani Ahilyabai who was a great builder and patron of many Hindu temples which thronged Maheshwar and Indore. She also built temples and free lodgings at sacred sites outside her kingdom, at prominent religious places like Dwarka in Gujarat..."
Varanasi,2,"The Ghat has been named after AhilyaBai, the queen of Indore, who built the ghat as well as the main Vishwanath temple. Th ghat lies about a 5-10 minute walk from the Dasashwamedh Ghat towards Harishchandra ghat."
Varanasi,3,Ahilyabai ghat is very famous in varanasi because it has its own quality.. in this ghat there is a lane named Hawa Mehal because there is flow of air is constant and continues....
Vijayawada,5,"This is not a place for a family with small children visit, definitely not with the impatient lot. Go to Amaravati if you really need a calm and serene way of appreciating one the world's lesser known buddhist heritage sites. It was a great center..."
Vijayawada,3,The Amravathi museum is a must see in this region. One should first visit the ruins of the stupa just behind the museum and then step inside the museum. Built in BC it illustrates the magnificence of the sculpture  ( rock cut ) in ancient...
Vijayawada,2,"Do not go to amaravathi to visit only museum,If are going for something else you can add this in your list.I with my family went to this museum on 12-10-12 and we felt really waste of time,atmosphere there was dull and nothing really deserves a..."
Vijayawada,3,"Amaravati museum is one of the oldest museum with collection of archeological artefacts of over 2000 years old jewellery, utensils, coins etc. The museum also has a replica of Buddha stupa. It also has the damaged remains of original Buddha stupa"
Vijayawada,4,"Visited with 2000 Buddhist monks, Lamas, Lay persons. This was part of the 3 days Glabal Shanti Buddhist Heritage Festival Feb 3 to 5, 2018 Vijayawada Andhra Pradesh"
Vizianagaram,3,It is an old clock tower located in the middle of the city and is the center square. Would consider it not worth a visit.
Vizianagaram,4,Gantasthambam is a famous place in the city.main market is located near to this clock tower. a good visiter place
Vizianagaram,2,It's built in 1885 by the municipality of vizianagaram with the help of the royal family of Pusapati Gajapathis. It's built to allert the people at the time of war. It has four clocks on the four sides and a siren at the top. It...
Vizianagaram,4,"very crowded and all shopping including ready made dresses,all retail & whole sale shops are available here."
Vizianagaram,3,Clock Tower (Ganta Sthambam) is the heart of Vizianagaram city. Main market is located near to this Clock tower. In my childhood i listened that this clock tower informs time to the city for every hour with a big siren.
Yercaud,3,Must visit this road if you're driving to Yercaud. Extreme greenery and chilly weather - just what you need.
Yercaud,5,it was a beautiful foggy night ride up to yercaud. during the daytime it was sunny but in the evenings it got really cold to almost 16 degrees Celsius.
Yercaud,5,We hired a taxi specifically to see this loop road.  Nothing great except Ghat road and one view point (manjakottai). Better to spend more time in Rose Garden or Anna park.
Yercaud,5,The 32km loop road is a beautiful and amazing stretch for a drive. It has lot of site seeing location all along the route with awesome viewpoints and loads of scenic beauty. A definite spot for photography. You need half a day for completing the...
Yercaud,5,"Great adventure picturesque hilly scenic valley view,feel the breeze of the trees,playful monkeys and some fruit Chaat and roasted corns around the curves and road bends at places"
